Station Name,Extended Name,ID,State,State Abbv.,Network,Network ID,Station Triplet,Elevation,Lat,Long,HUCC
Trough,Trough (832) (elev. 5480),832,Washington,WA,SNOTEL,SNTL,832:WA:SNTL,5480,47.23328,-120.29412,"170200100402	"
Upper Wheeler,Upper Wheeler (841) (elev. 4330),841,Washington,WA,SNOTEL,SNTL,841:WA:SNTL,4330,47.28734,-120.37015,"170200100310	"
Waterhole,Waterhole (974) (elev. 5010),974,Washington,WA,SNOTEL,SNTL,974:WA:SNTL,5010,47.94485,-123.42594,"171100200506	"
Wells Creek,Wells Creek (909) (elev. 4030),909,Washington,WA,SNOTEL,SNTL,909:WA:SNTL,4030,48.8661,-121.78976,"171100040103	"
White Pass E.S.,White Pass E.S. (863) (elev. 4440),863,Washington,WA,SNOTEL,SNTL,863:WA:SNTL,4440,46.64142,-121.38153,"170300020301	"
Bald Mtn.,Bald Mtn. (309) (elev. 9380),309,Wyoming,WY,SNOTEL,SNTL,309:WY:SNTL,9380,44.8007,-107.84442,"100800100501	"
Base Camp,Base Camp (314) (elev. 7060),314,Wyoming,WY,SNOTEL,SNTL,314:WY:SNTL,7060,43.94019,-110.44544,"170401010304	"
Battle Mountain,Battle Mountain (317) (elev. 7440),317,Wyoming,WY,SNOTEL,SNTL,317:WY:SNTL,7440,41.05413,-107.26609,"140500030109	"
Bear Trap Meadow,Bear Trap Meadow (325) (elev. 8200),325,Wyoming,WY,SNOTEL,SNTL,325:WY:SNTL,8200,43.88743,-107.06135,"100902010205	"
Beartooth Lake,Beartooth Lake (326) (elev. 9360),326,Wyoming,WY,SNOTEL,SNTL,326:WY:SNTL,9360,44.94307,-109.56743,"100700060206	"
Big Goose,Big Goose (931) (elev. 7990),931,Wyoming,WY,SNOTEL,SNTL,931:WY:SNTL,7990,44.57924,-107.20068,"100901010103	"
Big Sandy Opening,Big Sandy Opening (342) (elev. 9080),342,Wyoming,WY,SNOTEL,SNTL,342:WY:SNTL,9080,42.6458,-109.25965,"140401040101	"
Blackhall Mtn,Blackhall Mtn (1119) (elev. 9820),1119,Wyoming,WY,SNOTEL,SNTL,1119:WY:SNTL,9820,41.05616,-106.71384,"101800020504	"
Blackwater,Blackwater (350) (elev. 9780),350,Wyoming,WY,SNOTEL,SNTL,350:WY:SNTL,9780,44.37667,-109.79333,"100800120209	"
Blind Bull Sum,Blind Bull Sum (353) (elev. 8650),353,Wyoming,WY,SNOTEL,SNTL,353:WY:SNTL,8650,42.964,-110.60973,"140401010402	"
Bone Springs Div,Bone Springs Div (358) (elev. 9350),358,Wyoming,WY,SNOTEL,SNTL,358:WY:SNTL,9350,44.67888,-107.5811,"100800100102	"
Brooklyn Lake,Brooklyn Lake (367) (elev. 10240),367,Wyoming,WY,SNOTEL,SNTL,367:WY:SNTL,10240,41.35885,-106.23209,"101800100502	"
Burgess Junction,Burgess Junction (377) (elev. 7880),377,Wyoming,WY,SNOTEL,SNTL,377:WY:SNTL,7880,44.78765,-107.52917,"100901010202	"
Burroughs Creek,Burroughs Creek (379) (elev. 8750),379,Wyoming,WY,SNOTEL,SNTL,379:WY:SNTL,8750,43.69733,-109.67021,"100800010102	"
Canyon,Canyon (384) (elev. 7870),384,Wyoming,WY,SNOTEL,SNTL,384:WY:SNTL,7870,44.71961,-110.51084,"100700010705	"
Casper Mtn.,Casper Mtn. (389) (elev. 7900),389,Wyoming,WY,SNOTEL,SNTL,389:WY:SNTL,7900,42.73389,-106.31861,"101800070804	"
Castle Creek,Castle Creek (1130) (elev. 8400),1130,Wyoming,WY,SNOTEL,SNTL,1130:WY:SNTL,8400,43.6748,-109.3774,"100800010401	"
Cinnabar Park,Cinnabar Park (1046) (elev. 9574),1046,Wyoming,WY,SNOTEL,SNTL,1046:WY:SNTL,9574,41.23837,-106.23095,"101800100503	"
Cloud Peak Reservoir,Cloud Peak Reservoir (402) (elev. 9860),402,Wyoming,WY,SNOTEL,SNTL,402:WY:SNTL,9860,44.40343,-107.06057,"100902060301	"
Cold Springs,Cold Springs (405) (elev. 9630),405,Wyoming,WY,SNOTEL,SNTL,405:WY:SNTL,9630,43.27676,-109.44585,"100800010702	"
Cole Canyon,Cole Canyon (982) (elev. 5910),982,Wyoming,WY,SNOTEL,SNTL,982:WY:SNTL,5910,44.48632,-104.41057,"101202030302	"
Cottonwood Creek,Cottonwood Creek (419) (elev. 7670),419,Wyoming,WY,SNOTEL,SNTL,419:WY:SNTL,7670,42.6459,-110.81482,"170401050102	"
Crow Creek,Crow Creek (1045) (elev. 8330),1045,Wyoming,WY,SNOTEL,SNTL,1045:WY:SNTL,8330,41.2287,-105.38278,"101900090104	"
Deer Park,Deer Park (923) (elev. 9700),923,Wyoming,WY,SNOTEL,SNTL,923:WY:SNTL,9700,42.59076,-108.90273,"100800030101	"
Divide Peak,Divide Peak (449) (elev. 8880),449,Wyoming,WY,SNOTEL,SNTL,449:WY:SNTL,8880,41.30398,-107.15241,"140500030203	"
Dome Lake,Dome Lake (451) (elev. 8880),451,Wyoming,WY,SNOTEL,SNTL,451:WY:SNTL,8880,44.57462,-107.29537,"100901010102	"
East Rim Divide,East Rim Divide (460) (elev. 7930),460,Wyoming,WY,SNOTEL,SNTL,460:WY:SNTL,7930,43.13097,-110.2023,"170401030203	"
Elkhart Park G.S.,Elkhart Park G.S. (468) (elev. 9400),468,Wyoming,WY,SNOTEL,SNTL,468:WY:SNTL,9400,43.00657,-109.75893,"140401020103	"
Evening Star,Evening Star (472) (elev. 9200),472,Wyoming,WY,SNOTEL,SNTL,472:WY:SNTL,9200,44.65258,-109.78422,"100700060301	"
Grand Targhee,Grand Targhee (1082) (elev. 9260),1082,Wyoming,WY,SNOTEL,SNTL,1082:WY:SNTL,9260,43.77933,-110.92783,"170402040202	"
Granite Creek,Granite Creek (497) (elev. 6770),497,Wyoming,WY,SNOTEL,SNTL,497:WY:SNTL,6770,43.34298,-110.43495,"170401030304	"
Grassy Lake,Grassy Lake (499) (elev. 7265),499,Wyoming,WY,SNOTEL,SNTL,499:WY:SNTL,7265,44.12612,-110.83435,"170402030202	"
Grave Springs,Grave Springs (501) (elev. 8550),501,Wyoming,WY,SNOTEL,SNTL,501:WY:SNTL,8550,43.46643,-107.23977,"100902010103	"
Gros Ventre Summit,Gros Ventre Summit (506) (elev. 8750),506,Wyoming,WY,SNOTEL,SNTL,506:WY:SNTL,8750,43.38939,-110.12943,"170401020203	"
Gunsight Pass,Gunsight Pass (944) (elev. 9820),944,Wyoming,WY,SNOTEL,SNTL,944:WY:SNTL,9820,43.38332,-109.87815,"170401020102	"
Hams Fork,Hams Fork (509) (elev. 7840),509,Wyoming,WY,SNOTEL,SNTL,509:WY:SNTL,7840,42.146,-110.67833,"140401070504	"
Hansen Sawmill,Hansen Sawmill (512) (elev. 8360),512,Wyoming,WY,SNOTEL,SNTL,512:WY:SNTL,8360,44.25602,-106.97983,"100902060101	"
Hobbs Park,Hobbs Park (525) (elev. 10100),525,Wyoming,WY,SNOTEL,SNTL,525:WY:SNTL,10100,42.86984,-109.09455,"100800030207	"
Indian Creek,Indian Creek (544) (elev. 9425),544,Wyoming,WY,SNOTEL,SNTL,544:WY:SNTL,9425,42.30023,-110.67753,"140401070502	"
Kelley R.S.,Kelley R.S. (554) (elev. 8180),554,Wyoming,WY,SNOTEL,SNTL,554:WY:SNTL,8180,42.26554,-110.80177,"140401070501	"
Kendall R.S.,Kendall R.S. (555) (elev. 7740),555,Wyoming,WY,SNOTEL,SNTL,555:WY:SNTL,7740,43.2493,-110.01662,"140401010302	"
Kirwin,Kirwin (560) (elev. 9550),560,Wyoming,WY,SNOTEL,SNTL,560:WY:SNTL,9550,43.86067,-109.32163,"100800090101	"
Laprele Creek,Laprele Creek (571) (elev. 8375),571,Wyoming,WY,SNOTEL,SNTL,571:WY:SNTL,8375,42.43583,-105.86083,"101800071201	"
Larsen Creek,Larsen Creek (1134) (elev. 9000),1134,Wyoming,WY,SNOTEL,SNTL,1134:WY:SNTL,9000,42.5801,-109.0883,"101800060101	"
Lewis Lake Divide,Lewis Lake Divide (577) (elev. 7850),577,Wyoming,WY,SNOTEL,SNTL,577:WY:SNTL,7850,44.20862,-110.66628,"170401010104	"
Little Goose,Little Goose (1131) (elev. 8870),1131,Wyoming,WY,SNOTEL,SNTL,1131:WY:SNTL,8870,44.54315,-107.17865,"100901010105	"
Little Snake River,Little Snake River (1047) (elev. 8915),1047,Wyoming,WY,SNOTEL,SNTL,1047:WY:SNTL,8915,41.07053,-106.94283,"140500030103	"
Little Warm,Little Warm (585) (elev. 9370),585,Wyoming,WY,SNOTEL,SNTL,585:WY:SNTL,9370,43.50278,-109.752,"100800010212	"
Loomis Park,Loomis Park (597) (elev. 8240),597,Wyoming,WY,SNOTEL,SNTL,597:WY:SNTL,8240,43.17387,-110.14007,"140401010201	"
Marquette,Marquette (616) (elev. 8760),616,Wyoming,WY,SNOTEL,SNTL,616:WY:SNTL,8760,44.3016,-109.24019,"100800130303	"
Med Bow,Med Bow (1196) (elev. 10500),1196,Wyoming,WY,SNOTEL,SNTL,1196:WY:SNTL,10500,41.37833,-106.34681,"101800040302	"
Middle Powder,Middle Powder (625) (elev. 7760),625,Wyoming,WY,SNOTEL,SNTL,625:WY:SNTL,7760,43.62728,-107.18138,"100800080205	"
New Fork Lake,New Fork Lake (661) (elev. 8340),661,Wyoming,WY,SNOTEL,SNTL,661:WY:SNTL,8340,43.11265,-109.94947,"140401020201	"
North French Creek,North French Creek (668) (elev. 10130),668,Wyoming,WY,SNOTEL,SNTL,668:WY:SNTL,10130,41.3308,-106.37555,"101800020502	"
Old Battle,Old Battle (673) (elev. 10000),673,Wyoming,WY,SNOTEL,SNTL,673:WY:SNTL,10000,41.15397,-106.96937,"101800020901	"
Owl Creek,Owl Creek (676) (elev. 8975),676,Wyoming,WY,SNOTEL,SNTL,676:WY:SNTL,8975,43.65868,-109.00988,"100800070103	"
Parker Peak,Parker Peak (683) (elev. 9400),683,Wyoming,WY,SNOTEL,SNTL,683:WY:SNTL,9400,44.73396,-109.91484,"100700010502	"
Phillips Bench,Phillips Bench (689) (elev. 8200),689,Wyoming,WY,SNOTEL,SNTL,689:WY:SNTL,8200,43.51687,-110.91258,"170401030504	"
Pocket Creek,Pocket Creek (1133) (elev. 9360),1133,Wyoming,WY,SNOTEL,SNTL,1133:WY:SNTL,9360,42.7121,-109.4112,"140401020505	"
Powder River Pass,Powder River Pass (703) (elev. 9480),703,Wyoming,WY,SNOTEL,SNTL,703:WY:SNTL,9480,44.16188,-107.12622,"100800080304	"
Reno Hill,Reno Hill (716) (elev. 8400),716,Wyoming,WY,SNOTEL,SNTL,716:WY:SNTL,8400,42.57111,-106.08889,"101800070901	"
Sage Creek Basin,Sage Creek Basin (1015) (elev. 7850),1015,Wyoming,WY,SNOTEL,SNTL,1015:WY:SNTL,7850,41.401,-107.25717,"101800020802	"
Salt River Summit,Salt River Summit (730) (elev. 7640),730,Wyoming,WY,SNOTEL,SNTL,730:WY:SNTL,7640,42.5075,-110.9099,"170401050101	"
Sand Lake,Sand Lake (731) (elev. 10050),731,Wyoming,WY,SNOTEL,SNTL,731:WY:SNTL,10050,41.46257,-106.28107,"101800040101	"
Sandstone RS,Sandstone RS (732) (elev. 8150),732,Wyoming,WY,SNOTEL,SNTL,732:WY:SNTL,8150,41.11172,-107.1706,"140500030208	"
Shell Creek,Shell Creek (751) (elev. 9580),751,Wyoming,WY,SNOTEL,SNTL,751:WY:SNTL,9580,44.50012,-107.42947,"100800100101	"
Snake River Station,Snake River Station (764) (elev. 6920),764,Wyoming,WY,SNOTEL,SNTL,764:WY:SNTL,6920,44.13361,-110.66917,"170401010402	"
Snider Basin,Snider Basin (765) (elev. 8060),765,Wyoming,WY,SNOTEL,SNTL,765:WY:SNTL,8060,42.4949,-110.53203,"140401010906	"
Soldier Park,Soldier Park (1132) (elev. 8720),1132,Wyoming,WY,SNOTEL,SNTL,1132:WY:SNTL,8720,44.34847,-107.0136,"100902060103	"
South Brush Creek,South Brush Creek (772) (elev. 8440),772,Wyoming,WY,SNOTEL,SNTL,772:WY:SNTL,8440,41.32943,-106.50248,"101800020303	"
South Pass,South Pass (775) (elev. 9040),775,Wyoming,WY,SNOTEL,SNTL,775:WY:SNTL,9040,42.57317,-108.84325,"100800030101	"
Spring Creek Divide,Spring Creek Divide (779) (elev. 9000),779,Wyoming,WY,SNOTEL,SNTL,779:WY:SNTL,9000,42.52516,-110.66148,"140401011001	"
St. Lawrence Alt,St. Lawrence Alt (786) (elev. 8620),786,Wyoming,WY,SNOTEL,SNTL,786:WY:SNTL,8620,43.03313,-109.17025,"100800020105	"
Sucker Creek,Sucker Creek (798) (elev. 8880),798,Wyoming,WY,SNOTEL,SNTL,798:WY:SNTL,8880,44.7225,-107.40033,"100901010203	"
Sylvan Lake,Sylvan Lake (806) (elev. 8420),806,Wyoming,WY,SNOTEL,SNTL,806:WY:SNTL,8420,44.47764,-110.15651,"100700010404	"
Sylvan Road,Sylvan Road (807) (elev. 7120),807,Wyoming,WY,SNOTEL,SNTL,807:WY:SNTL,7120,44.47825,-110.03808,"100800120103	"
Thumb Divide,Thumb Divide (816) (elev. 7980),816,Wyoming,WY,SNOTEL,SNTL,816:WY:SNTL,7980,44.36917,-110.57717,"100700010409	"
Tie Creek,Tie Creek (818) (elev. 6870),818,Wyoming,WY,SNOTEL,SNTL,818:WY:SNTL,6870,44.81243,-107.41017,"100901010205	"
Timber Creek,Timber Creek (819) (elev. 7950),819,Wyoming,WY,SNOTEL,SNTL,819:WY:SNTL,7950,44.0274,-109.17879,"100800090210	"
Togwotee Pass,Togwotee Pass (822) (elev. 9580),822,Wyoming,WY,SNOTEL,SNTL,822:WY:SNTL,9580,43.74902,-110.0578,"100800010201	"
Townsend Creek,Townsend Creek (826) (elev. 8700),826,Wyoming,WY,SNOTEL,SNTL,826:WY:SNTL,8700,42.69525,-108.89572,"100800030203	"
Triple Peak,Triple Peak (831) (elev. 8500),831,Wyoming,WY,SNOTEL,SNTL,831:WY:SNTL,8500,42.76393,-110.5914,"140401010503	"
Two Ocean Plateau,Two Ocean Plateau (837) (elev. 9240),837,Wyoming,WY,SNOTEL,SNTL,837:WY:SNTL,9240,44.15178,-110.22122,"170401010201	"
Webber Springs,Webber Springs (852) (elev. 9250),852,Wyoming,WY,SNOTEL,SNTL,852:WY:SNTL,9250,41.15946,-106.92714,"101800020406	"
Whiskey Park,Whiskey Park (859) (elev. 8950),859,Wyoming,WY,SNOTEL,SNTL,859:WY:SNTL,8950,41.00289,-106.90848,"140500030102	"
Willow Creek,Willow Creek (868) (elev. 8080),868,Wyoming,WY,SNOTEL,SNTL,868:WY:SNTL,8080,42.81513,-110.83515,"170401050204	"
Windy Peak,Windy Peak (872) (elev. 7900),872,Wyoming,WY,SNOTEL,SNTL,872:WY:SNTL,7900,42.2802,-105.57816,"101800080802	"
Wolverine,Wolverine (875) (elev. 7650),875,Wyoming,WY,SNOTEL,SNTL,875:WY:SNTL,7650,44.80417,-109.657,"100700060104	"
Younts Peak,Younts Peak (878) (elev. 8350),878,Wyoming,WY,SNOTEL,SNTL,878:WY:SNTL,8350,43.93225,-109.81775,"100800130103	"
